REGION,AGE,RACE,RACED,HISPAN,HISPAND,EDUCD,DEGFIELD,CIT,COW,MAR,MIL,PAP,SEX,HICOV,INDP,INCWAGE,POVPIP,POWSP,SOCP,PINCP
2,49,1,100,0,0,114,23,1,2,1,4,0,2,1,7860,37000,501,26,252020,37000
2,24,1,100,0,0,71,0,1,1,5,4,0,2,1,8590,3000,501,BBB,353011,3000
2,88,1,100,0,0,65,0,1,6,2,4,0,2,1,7590,0,195,BBB,439022,22500
2,55,1,100,0,0,101,62,1,B,3,4,0,1,1,BBBB,0,216,BBB,BBBBBB,27300
2,53,1,100,0,0,65,0,1,B,3,4,0,2,1,BBBB,0,62,BBB,BBBBBB,7900
2,66,1,100,0,0,63,0,1,1,1,4,0,2,1,5380,5200,466,26,412010,23200
2,71,1,100,0,0,114,26,1,6,1,2,0,1,1,6190,0,466,BBB,533041,45600
2,71,1,100,0,0,64,0,1,B,3,4,0,2,1,BBBB,0,213,BBB,BBBBBB,24530
2,72,1,100,0,0,71,0,1,B,1,2,0,1,1,BBBB,0,277,BBB,BBBBBB,22800
2,78,1,100,0,0,50,0,1,B,1,4,0,2,1,BBBB,0,277,BBB,BBBBBB,17700
2,70,1,100,0,0,101,62,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,68800
2,69,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,11000
2,60,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,264,BBB,BBBBBB,30100
2,90,1,100,0,0,26,0,1,B,2,4,0,2,1,BBBB,0,264,BBB,BBBBBB,13200
2,30,1,100,0,0,101,62,1,1,5,3,0,1,1,770,55000,435,39,119021,55000
2,26,1,100,0,0,101,24,1,1,5,4,0,2,1,570,70000,501,26,1721YY,70000
2,73,1,100,0,0,50,0,1,B,3,4,0,1,1,BBBB,0,212,BBB,BBBBBB,24500
2,62,1,100,0,0,63,0,1,B,3,4,0,2,1,BBBB,0,77,BBB,BBBBBB,9700
2,46,1,100,0,0,101,61,1,1,1,4,0,1,1,7390,100000,501,26,131111,125000
2,43,1,100,0,0,101,36,1,1,1,4,0,2,1,7390,136000,501,26,431011,161000
2,17,1,100,0,0,50,0,1,1,5,4,0,1,1,8560,1000,501,BBB,393090,1000
2,47,6,663,0,0,114,62,4,1,1,4,0,1,1,3570,424000,501,26,119XXX,424000
2,48,1,100,0,0,101,23,4,6,1,4,0,2,1,7890,0,501,BBB,253000,1000
2,71,1,100,0,0,63,0,1,1,1,2,0,1,1,2570,0,362,BBB,533030,45200
2,67,1,100,0,0,50,0,1,B,1,4,0,2,1,BBBB,0,362,BBB,BBBBBB,7800
2,59,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,24000
2,77,1,100,0,0,50,0,1,1,1,4,0,1,1,6170,36000,501,BBB,533030,60000
2,72,1,100,0,0,114,50,5,B,1,4,0,2,1,BBBB,0,70,BBB,BBBBBB,6700
2,79,1,100,0,0,116,24,5,B,1,4,0,1,1,BBBB,0,70,BBB,BBBBBB,6700
2,30,1,100,0,0,101,21,5,B,1,4,0,2,2,BBBB,0,70,BBB,BBBBBB,0
2,54,1,100,0,0,81,0,1,1,1,4,0,1,1,3570,90000,501,26,472111,90000
2,52,1,100,0,0,63,0,1,2,1,4,0,2,1,8590,0,501,BBB,33909X,0
2,60,1,100,0,0,65,0,1,1,1,4,0,2,1,8190,22200,238,26,436010,22200
2,61,1,100,0,0,65,0,1,B,1,4,0,1,1,BBBB,0,238,BBB,BBBBBB,16400
2,60,1,100,0,0,101,36,1,1,1,4,0,1,1,2590,80000,501,26,431011,80000
2,56,1,100,0,0,101,36,1,1,1,4,0,2,1,5070,25000,501,26,292050,25000
2,44,1,100,0,0,101,62,1,1,1,4,0,1,1,7290,85000,500,18,1721YY,85940
2,46,1,100,0,0,101,34,1,4,1,4,0,2,1,7860,59000,500,18,252020,59000
2,69,1,100,0,0,101,62,1,B,1,3,0,1,1,BBBB,0,496,BBB,BBBBBB,20050
2,62,1,100,0,0,65,0,1,B,1,4,0,2,1,BBBB,0,496,BBB,BBBBBB,53280
2,77,1,100,0,0,101,33,1,2,1,3,0,1,1,7070,0,501,BBB,1110XX,294000
2,74,1,100,0,0,101,19,1,7,1,4,0,2,1,7470,15000,501,26,273031,67000
2,32,1,100,0,0,71,0,1,9,1,4,8000,2,1,9920,0,68,BBB,999920,8000
2,45,1,100,0,0,64,0,1,6,1,4,8000,1,1,770,0,68,26,472080,9000
2,72,1,100,0,0,65,0,1,B,1,4,0,1,1,BBBB,0,335,BBB,BBBBBB,28400
2,67,1,100,0,0,65,0,1,B,1,4,0,2,1,BBBB,0,335,BBB,BBBBBB,20300
2,87,1,100,0,0,63,0,1,B,1,2,0,1,1,BBBB,0,145,BBB,BBBBBB,17000
2,23,1,100,2,200,40,0,1,1,5,4,0,2,1,8370,1000,4,26,399021,1000
2,27,1,100,0,0,50,0,1,1,5,4,0,1,1,8680,27000,213,BBB,359021,27000
2,38,1,100,0,0,101,50,1,1,1,4,0,2,1,7390,52000,480,26,132011,52000
2,35,1,100,0,0,64,0,1,1,1,4,0,1,2,8680,42000,480,26,119051,42000
2,44,1,100,0,0,63,0,1,1,1,4,0,2,1,5070,30000,501,26,433021,30000
2,49,1,100,0,0,81,0,1,1,1,4,0,1,1,8180,53000,501,26,292041,53000
2,24,1,100,0,0,71,0,1,1,5,4,0,2,1,6990,60000,501,26,413021,60000
2,33,1,100,0,0,101,24,1,2,1,4,0,1,1,8560,25000,501,26,2740XX,25000
2,64,1,100,0,0,114,48,1,1,1,4,0,1,1,4690,14000,337,26,533030,40300
2,60,1,100,0,0,71,0,1,2,1,4,0,2,1,8190,15000,337,26,436010,15000
2,66,1,100,0,0,81,0,1,6,1,2,0,1,1,3570,0,322,26,519061,36800
2,66,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,322,BBB,BBBBBB,10500
2,77,6,600,0,0,17,0,5,B,1,4,0,1,1,BBBB,0,132,BBB,BBBBBB,0
2,85,6,600,0,0,17,0,5,B,1,4,0,2,1,BBBB,0,132,BBB,BBBBBB,0
2,44,6,600,0,0,65,0,4,2,5,4,0,1,1,8190,25000,132,26,311010,25000
2,48,1,100,0,0,63,0,1,7,1,4,0,1,1,7390,5800,285,26,1110XX,21600
2,48,1,100,0,0,63,0,1,1,1,4,0,2,1,7190,25000,285,26,439061,25000
2,69,1,100,0,0,71,0,1,B,5,4,0,2,1,BBBB,0,117,BBB,BBBBBB,13700
2,60,7,700,1,100,2,0,1,B,1,4,0,1,1,BBBB,0,0,BBB,BBBBBB,0
2,57,7,700,1,100,64,0,1,B,1,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
2,53,1,100,0,0,65,0,1,1,3,4,0,2,1,9090,900,83,BBB,392021,10600
2,34,1,100,0,0,40,0,1,B,5,4,0,1,1,BBBB,0,69,BBB,BBBBBB,8800
2,48,1,100,0,0,114,24,1,1,1,4,0,2,1,3570,424000,501,26,119041,424000
2,55,1,100,0,0,101,24,1,1,1,2,0,1,1,3570,424000,501,26,119041,424000
2,59,1,100,0,0,101,23,1,1,1,4,0,2,1,4870,52000,347,26,436010,52000
2,64,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,347,BBB,BBBBBB,3800
2,73,1,100,0,0,64,0,1,B,5,2,0,1,1,BBBB,0,213,BBB,BBBBBB,25000
2,44,1,100,0,0,63,0,1,1,3,4,0,2,1,8980,23000,213,26,395012,23000
2,64,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,213,BBB,BBBBBB,18600
2,47,1,100,0,0,63,0,1,1,1,4,0,1,1,770,30000,207,26,472140,30000
2,41,1,100,0,0,63,0,1,1,1,4,0,2,1,8290,20000,207,26,311010,20000
2,17,1,100,0,0,50,0,1,1,5,4,0,2,1,190,700,207,BBB,412010,700
2,37,1,100,0,0,63,0,1,1,5,4,0,2,1,8170,21600,170,26,311010,21600
2,25,1,100,0,0,115,36,1,1,5,4,0,1,1,5380,4000,31,26,291051,4000
2,72,1,100,0,0,63,0,1,1,3,2,0,1,1,6170,5500,133,BBB,533030,15500
2,56,1,100,0,0,63,0,1,3,3,4,0,2,1,8270,27500,218,26,372012,27500
2,52,2,200,0,0,114,62,1,1,3,4,0,2,1,3570,112000,501,26,151121,112000
2,65,1,100,0,0,65,0,1,B,1,4,0,2,1,BBBB,0,412,BBB,BBBBBB,7500
2,77,1,100,0,0,65,0,1,B,1,2,0,1,1,BBBB,0,412,BBB,BBBBBB,53200
2,74,1,100,0,0,114,36,1,7,1,4,0,1,1,8560,360,501,BBB,273043,88860
2,69,1,100,0,0,101,60,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,12000
2,39,1,100,0,0,81,0,1,4,5,4,0,2,1,7860,24000,149,26,131070,24000
2,16,1,100,0,0,40,0,1,4,5,B,0,1,1,7690,1000,149,BBB,37201X,1000
2,40,2,200,0,0,101,62,1,1,1,4,0,2,1,6890,62000,501,26,131121,62000
2,39,2,200,0,0,71,0,1,1,1,4,0,1,1,6870,57000,501,26,433031,57000
2,23,2,200,0,0,63,0,1,1,5,4,0,1,1,3570,24000,186,26,512090,24000
2,28,2,200,0,0,63,0,1,1,5,4,0,2,1,8660,6400,186,BBB,372012,6400
2,26,2,200,0,0,40,0,1,1,5,4,0,2,1,7580,400,186,26,37201X,400
2,74,2,200,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,186,BBB,BBBBBB,16200
2,48,1,100,0,0,65,0,1,1,2,4,0,2,1,180,11000,102,BBB,4520XX,13000
2,46,1,100,0,0,64,0,1,B,5,4,0,1,1,BBBB,0,69,BBB,BBBBBB,8800
2,82,1,100,0,0,64,0,1,B,1,2,0,1,1,BBBB,0,346,BBB,BBBBBB,39400
2,76,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,346,BBB,BBBBBB,11100
2,64,1,100,0,0,101,53,1,3,2,4,0,2,1,9370,0,27,BBB,339021,3500
2,54,2,200,0,0,65,0,1,1,5,4,0,1,1,3570,38000,304,26,514XXX,38000
2,73,1,100,0,0,114,25,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,49200
2,72,1,100,0,0,71,0,1,6,1,4,0,2,1,7590,0,501,26,433031,39400
2,88,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,389,BBB,BBBBBB,13500
2,51,1,100,0,0,50,0,1,1,3,4,0,1,1,770,51000,389,26,474051,51000
2,20,1,100,0,0,61,0,1,1,5,4,0,1,1,5380,1300,389,26,537062,9900
2,34,1,100,0,0,64,0,1,4,1,4,0,2,1,8190,34000,388,26,319092,34000
2,35,1,100,0,0,63,0,1,1,1,4,0,1,1,6390,30000,388,26,537051,30000
2,67,1,100,0,0,64,0,1,B,3,2,0,1,1,BBBB,0,388,BBB,BBBBBB,50000
2,59,1,100,0,0,63,0,1,1,1,4,0,1,1,2270,51000,501,26,1721YY,59600
2,58,1,100,0,0,101,62,1,1,1,4,0,2,1,8590,21900,501,26,434171,21900
2,43,1,100,0,0,101,62,1,1,5,4,0,1,1,3190,31000,376,26,435071,31000
2,41,1,100,0,0,101,23,1,1,5,4,0,1,1,5790,30000,376,26,411011,30000
2,25,1,100,0,0,63,0,1,6,5,4,0,1,1,770,0,150,26,472140,25000
2,22,1,100,0,0,71,0,1,B,5,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
2,53,1,100,0,0,65,0,1,6,3,4,0,2,1,9090,0,6,26,392021,750
2,56,1,100,0,0,63,0,1,1,1,4,0,1,1,4670,4000,501,26,533030,16000
2,59,1,100,0,0,101,23,1,4,1,4,0,2,1,8190,424000,501,26,291060,424000
2,52,6,610,0,0,114,24,4,1,1,4,0,1,1,3570,120000,501,26,172051,142800
2,43,6,610,0,0,114,21,4,1,1,4,0,2,1,7380,101000,501,26,15113X,101000
2,94,1,100,0,0,63,0,1,B,2,2,0,1,1,BBBB,0,103,BBB,BBBBBB,12000
2,63,1,100,0,0,71,0,1,1,3,4,0,2,1,6990,60000,424,26,132053,60000
2,44,1,100,0,0,65,0,1,1,5,4,0,1,1,8680,11000,424,26,352010,11000
2,59,1,100,0,0,63,0,1,1,3,4,0,2,1,5380,9000,424,26,412010,9000
2,87,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,226,BBB,BBBBBB,26200
2,50,1,100,0,0,65,0,1,1,5,4,0,1,1,7290,90000,501,26,131081,90000
2,45,1,100,0,0,63,0,1,1,1,2,0,1,1,2170,52000,208,26,151131,52000
2,37,1,100,0,0,50,0,1,1,1,4,0,2,1,8660,0,208,BBB,372012,0
2,21,1,100,0,0,71,0,1,1,5,4,0,1,1,3875,4800,208,BBB,517042,4800
2,18,1,100,0,0,65,0,1,1,5,4,0,2,1,8680,6500,208,26,412010,6500
2,60,1,100,0,0,65,0,1,6,4,4,0,2,1,8370,0,501,26,292061,324500
2,85,1,100,0,0,71,0,1,B,2,4,0,2,1,BBBB,0,145,BBB,BBBBBB,16700
2,53,1,100,0,0,71,0,1,7,1,2,0,1,1,2890,125000,501,26,1110XX,125000
2,44,1,100,0,0,81,0,1,2,1,4,0,2,1,8190,52000,501,26,292030,52000
2,69,1,100,0,0,71,0,1,B,1,4,0,1,1,BBBB,0,443,BBB,BBBBBB,55200
2,66,1,100,0,0,81,0,1,2,1,4,0,2,1,5490,10000,443,BBB,433021,10000
2,40,1,100,0,0,71,0,1,1,1,4,0,1,1,6672,70000,356,26,119XXX,70000
2,39,1,100,0,0,71,0,1,2,1,4,0,2,1,7860,12000,356,BBB,119051,18000
2,59,1,100,0,0,63,0,1,1,1,4,0,2,1,6870,39000,501,26,132070,39000
2,60,1,100,0,0,101,62,1,1,1,4,0,1,1,770,90000,501,26,131051,90000
2,31,1,100,0,0,101,62,1,1,5,4,0,1,1,4780,40000,410,26,434051,52000
2,41,1,100,0,0,81,0,1,1,5,4,0,1,1,6290,6000,68,26,37201X,13200
2,35,1,100,0,0,63,0,1,7,5,4,0,2,1,8680,200,153,BBB,37201X,19200
2,71,8,802,0,0,114,62,1,7,1,2,0,1,1,7490,50000,501,BBB,1910XX,102030
2,70,1,100,0,0,71,0,4,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,28000
2,89,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,92,BBB,BBBBBB,10800
2,68,1,100,0,0,114,24,1,4,1,3,0,1,1,7870,0,501,BBB,251000,188000
2,68,1,100,0,0,101,23,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,90400
2,58,1,100,0,0,71,0,1,2,1,4,0,2,1,8190,29000,263,26,319092,29000
2,60,1,100,0,0,50,0,1,6,1,4,0,1,1,770,0,263,26,472140,14000
2,62,1,100,0,0,101,33,1,1,3,4,0,2,1,4195,0,0,BBB,112020,0
2,46,1,100,0,0,81,0,1,1,1,4,0,2,1,7970,50000,398,26,113031,50000
2,44,2,200,0,0,63,0,1,1,1,4,0,1,1,1890,23000,398,26,537062,23000
2,18,8,801,0,0,50,0,1,1,5,4,0,1,1,4970,1700,398,26,537062,1700
2,53,1,100,0,0,65,0,1,1,1,4,0,1,1,3960,90000,501,26,292010,90000
2,64,1,100,0,0,65,0,1,1,1,4,0,2,1,7460,0,501,BBB,292010,1300
2,28,1,100,0,0,30,0,1,1,5,4,0,2,1,3570,11000,44,26,512090,11000
2,80,2,200,0,0,114,35,1,B,2,4,0,2,1,BBBB,0,501,BBB,BBBBBB,136000
2,52,2,200,0,0,101,33,1,1,5,4,0,2,1,7380,62000,501,26,112020,62000
2,68,1,100,0,0,65,0,1,1,1,4,0,2,1,7690,0,319,BBB,372012,3900
2,71,1,100,0,0,81,0,1,1,1,4,0,1,1,7290,17200,319,BBB,173020,42850
2,33,1,100,0,0,101,60,1,1,5,4,0,1,1,8680,26000,154,26,119051,26000
2,25,1,100,0,0,114,64,1,1,5,4,0,2,1,7480,26000,205,26,319096,26000
2,32,1,100,0,0,81,0,1,1,5,4,0,1,2,3895,13000,103,26,519120,13000
2,61,1,100,0,0,101,25,4,1,1,4,0,1,1,3470,0,485,BBB,1721YY,5000
2,52,1,100,4,422,81,0,1,1,1,4,0,2,1,7580,80000,485,26,119XXX,90000
2,16,1,100,0,0,50,0,1,B,5,B,0,2,1,BBBB,0,485,BBB,BBBBBB,0
2,72,9,901,0,0,71,0,1,1,3,4,0,1,1,6670,100000,501,26,119XXX,133000
2,37,1,100,0,0,63,0,1,1,1,4,0,1,1,3080,65000,365,26,491011,65000
2,34,1,100,0,0,81,0,1,1,1,4,0,2,1,7980,25000,365,26,292021,25000
2,53,1,100,0,0,30,0,1,1,2,4,0,2,1,8690,13000,102,26,353011,13000
2,63,1,100,0,0,64,0,1,B,3,4,0,2,1,BBBB,0,88,BBB,BBBBBB,11200
2,25,2,200,0,0,63,0,1,B,5,4,0,1,1,BBBB,0,69,BBB,BBBBBB,8800
2,58,1,100,0,0,64,0,1,B,1,4,0,2,1,BBBB,0,454,BBB,BBBBBB,12900
2,61,1,100,0,0,50,0,1,1,1,4,0,1,1,7290,61000,454,26,475040,61000
2,49,1,100,0,0,101,64,1,6,1,4,7000,1,1,7580,0,501,26,131070,33000
2,52,1,100,0,0,63,0,1,1,1,4,0,2,1,4870,55000,501,26,113121,55000
2,36,1,100,0,0,101,62,1,9,5,4,0,1,1,9920,0,0,BBB,999920,0
2,48,1,100,0,0,63,0,1,1,1,4,0,2,1,7970,35000,464,26,436010,35000
2,46,1,100,0,0,71,0,1,1,1,4,0,1,1,770,60000,464,26,171010,60000
2,28,1,100,0,0,61,0,1,1,5,4,0,1,1,7770,20000,464,26,373010,20000
2,25,1,100,0,0,65,0,1,1,5,4,0,1,1,8560,10000,464,26,272030,10000
2,20,1,100,0,0,65,0,1,3,5,4,0,1,1,9470,15000,464,26,332011,15000
2,51,1,100,0,0,63,0,1,1,1,4,0,2,1,2670,29000,466,26,512090,30580
2,51,1,100,0,0,63,0,1,3,1,4,0,1,1,770,44600,466,26,471011,44600
2,59,1,100,0,0,64,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
2,66,1,100,0,0,63,0,1,1,1,3,0,1,1,770,100000,501,26,472211,100000
2,57,2,200,0,0,63,0,1,1,3,4,0,2,1,3570,0,0,BBB,514022,0
2,94,1,100,0,0,40,0,1,B,2,2,0,1,1,BBBB,0,500,BBB,BBBBBB,29320
2,58,1,100,0,0,63,0,1,1,3,4,0,1,1,6180,0,500,BBB,399011,0
2,54,1,100,0,0,101,24,1,1,5,4,0,2,1,3570,90000,500,26,173010,96000
2,21,1,100,0,0,71,0,1,B,5,4,0,1,1,BBBB,0,500,BBB,BBBBBB,0
2,62,1,100,0,0,61,0,1,2,2,4,0,2,1,8190,24500,247,BBB,436010,30900
2,25,1,100,1,100,64,0,5,1,1,4,0,1,1,4970,40000,137,26,419099,40000
2,33,1,100,1,100,40,0,5,1,1,4,0,2,1,4970,0,137,BBB,412010,0
2,78,1,100,0,0,71,0,1,B,1,3,0,1,1,BBBB,0,457,BBB,BBBBBB,44500
2,76,1,100,0,0,101,23,1,B,1,4,0,2,1,BBBB,0,457,BBB,BBBBBB,22600
2,48,1,100,0,0,114,54,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
2,48,1,100,0,0,115,36,1,7,1,4,0,1,1,7970,424000,501,26,291060,434000
2,17,1,100,0,0,50,0,1,1,5,4,0,1,1,770,2100,501,BBB,472140,2100
2,74,1,100,0,0,101,55,1,B,1,2,0,1,1,BBBB,0,461,BBB,BBBBBB,57150
2,73,1,100,0,0,101,23,1,B,1,4,0,2,1,BBBB,0,461,BBB,BBBBBB,10250
2,31,1,100,0,0,101,19,1,2,5,4,0,1,1,7870,40800,325,26,273090,40930
2,30,1,100,0,0,71,0,1,3,5,4,0,2,1,6770,14000,119,26,434121,15000
2,29,1,100,0,0,101,60,1,3,5,4,0,1,1,6770,18000,148,26,254031,18720
2,30,1,100,0,0,101,20,1,2,5,4,0,1,1,6880,40000,317,26,151150,40000
2,33,1,100,0,0,101,53,1,2,1,4,0,2,1,8170,31000,174,26,311010,31000
2,35,8,801,0,0,64,0,1,1,1,4,0,1,1,8680,12000,174,26,352010,12000
2,70,3,399,0,0,63,0,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,131480
2,67,3,399,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,6000
2,54,1,100,0,0,63,0,1,1,1,4,0,2,1,3570,35000,223,26,132011,35000
2,54,1,100,0,0,64,0,1,B,1,4,0,1,1,BBBB,0,223,BBB,BBBBBB,1000
2,67,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,126,BBB,BBBBBB,14700
2,29,1,100,0,0,101,55,1,1,1,2,0,1,1,3580,73000,501,26,172011,73000
2,28,1,100,0,0,101,23,1,3,1,4,0,2,1,7860,39000,501,26,252020,39000
2,30,1,100,0,0,81,0,1,1,1,4,0,1,1,2880,67000,501,26,514010,67000
2,28,1,100,0,0,115,55,1,1,1,4,0,2,1,7270,42000,501,26,2310XX,42000
2,70,1,100,0,0,101,23,1,3,1,4,0,2,1,7860,3500,475,26,252020,18500
2,71,1,100,0,0,101,53,1,6,1,4,0,1,1,3895,0,475,BBB,517011,51500
2,75,1,100,0,0,114,55,1,B,1,4,0,1,1,BBBB,0,271,BBB,BBBBBB,32000
2,67,1,100,0,0,71,0,1,1,1,4,0,2,1,4970,0,271,BBB,419010,7800
2,36,2,200,0,0,63,0,1,1,1,4,0,1,1,8270,10000,76,26,311010,10000
2,33,2,200,0,0,63,0,5,1,1,4,0,2,1,4870,5000,76,26,412010,5000
2,67,1,100,0,0,61,0,5,1,1,4,0,2,1,4970,0,261,BBB,412010,10200
2,74,1,100,0,0,63,0,1,B,1,3,0,1,1,BBBB,0,261,BBB,BBBBBB,17700
2,46,1,100,0,0,64,0,1,1,5,4,0,1,2,8590,21600,261,26,37201X,21600
2,52,1,100,0,0,101,62,4,1,1,4,0,1,1,4690,48000,322,26,412031,48000
2,47,1,100,0,0,114,23,4,1,1,4,0,2,1,7860,45000,322,26,252020,45000
2,16,1,100,0,0,40,0,1,B,5,B,0,1,1,BBBB,0,322,BBB,BBBBBB,0
2,57,1,100,0,0,115,11,1,1,1,4,0,1,1,7970,126000,501,26,291060,124800
2,57,1,100,0,0,101,62,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
2,60,4,400,0,0,114,24,4,1,1,4,0,1,1,3570,140000,501,26,172141,140000
2,60,4,400,0,0,101,24,4,1,1,4,0,2,1,3570,130000,501,26,172110,130000
2,86,1,100,0,0,71,0,1,B,2,4,0,2,1,BBBB,0,180,BBB,BBBBBB,21000
2,89,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,131,BBB,BBBBBB,15200
2,65,1,100,0,0,63,0,1,B,2,4,0,1,1,BBBB,0,295,BBB,BBBBBB,34000
2,50,1,100,0,0,101,19,1,7,1,4,0,2,1,8680,80000,501,26,119051,110000
2,47,1,100,0,0,81,0,1,3,1,4,0,1,1,9470,50000,501,26,333050,50000
2,45,1,100,0,0,101,21,1,1,5,4,0,1,1,3570,24000,188,BBB,151142,24000
2,71,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,367,BBB,BBBBBB,15000
2,70,1,100,0,0,81,0,1,B,1,2,0,1,1,BBBB,0,367,BBB,BBBBBB,38800
2,94,1,100,0,0,63,0,1,B,2,2,0,2,1,BBBB,0,120,BBB,BBBBBB,14000
2,50,1,100,0,0,71,0,1,2,1,4,0,1,1,8190,69000,259,26,292030,69000
2,54,1,100,0,0,71,0,1,2,1,4,0,2,1,9160,1200,259,BBB,399011,1200
2,23,1,100,0,0,101,62,1,2,5,4,0,2,1,6880,7000,259,26,433071,7000
2,37,1,100,0,0,71,0,1,1,3,2,0,1,1,570,120000,501,26,1940YY,120000
2,27,1,100,0,0,101,54,1,2,5,4,0,2,2,8290,24500,206,26,435111,24500
2,26,1,100,0,0,101,54,1,2,5,4,0,2,2,8290,9100,206,26,499071,9100
2,36,1,100,0,0,63,0,1,6,5,4,0,1,1,770,0,261,26,472061,33000
2,39,7,700,1,100,65,0,5,1,4,4,0,1,2,770,30000,239,26,472061,30000
2,63,1,100,0,0,40,0,1,7,1,4,0,1,1,7790,0,501,BBB,47XXXX,75000
2,63,1,100,0,0,114,23,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,29300
2,47,1,100,0,0,101,41,1,1,1,4,0,1,1,8080,73000,481,26,291199,73000
2,48,1,100,0,0,81,0,1,1,1,4,0,2,1,7970,20000,481,26,319094,20000
2,17,1,100,0,0,50,0,1,B,5,4,0,2,1,BBBB,0,481,BBB,BBBBBB,0
2,73,1,100,0,0,63,0,1,B,5,4,0,1,1,BBBB,0,436,BBB,BBBBBB,33680
2,94,1,100,0,0,63,0,1,6,3,4,0,2,1,8470,0,436,26,399011,30410
2,48,1,100,0,0,81,0,1,1,1,4,0,2,1,2890,20000,200,26,519194,20000
2,39,1,100,0,0,114,48,1,2,1,4,0,2,1,9160,20000,200,26,212011,20000
2,18,1,100,4,412,63,0,4,1,1,4,0,2,1,5275,11000,200,BBB,435081,11000
2,18,1,100,4,412,50,0,4,1,5,4,0,1,1,8680,10000,200,26,412010,10000
2,64,2,200,0,0,101,56,1,1,1,4,0,1,1,7870,11000,501,26,131070,71000
2,60,2,200,0,0,114,23,1,4,1,4,0,2,1,7860,35000,501,26,252020,33800
2,65,1,100,0,0,63,0,1,B,5,4,0,1,1,BBBB,0,BBB,BBB,BBBBBB,7200
2,47,2,200,0,0,71,0,1,B,3,2,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
2,20,1,100,0,0,71,0,1,1,5,3,0,1,1,190,0,BBB,BBB,419099,0
2,94,1,100,0,0,2,0,1,B,2,4,0,2,1,BBBB,0,93,BBB,BBBBBB,10800
2,18,4,400,0,0,71,0,1,1,5,4,0,1,1,8680,150,BBB,BBB,352021,150
2,54,1,100,0,0,2,0,1,B,5,4,0,1,1,BBBB,0,86,BBB,BBBBBB,11000
2,25,1,100,0,0,61,0,1,2,5,4,0,1,1,8390,0,84,BBB,512090,10700
2,20,1,100,0,0,63,0,5,2,5,4,0,1,1,7870,580,BBB,26,253000,580
2,85,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,15400
2,90,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,19400
2,19,1,100,0,0,71,0,1,1,5,4,0,2,1,8680,5500,BBB,BBB,353031,5500
2,79,1,100,0,0,40,0,1,B,1,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,25200
2,35,6,610,0,0,114,24,5,1,1,4,0,1,1,7870,30000,BBB,26,251000,31000
2,28,2,200,0,0,64,0,1,B,5,4,0,1,1,BBBB,0,174,BBB,BBBBBB,22000
2,64,1,100,0,0,65,0,1,1,5,4,0,1,2,6380,0,72,BBB,435021,9100
2,73,1,100,0,0,40,0,5,B,5,4,0,2,1,BBBB,0,91,BBB,BBBBBB,10700
2,20,1,100,0,0,71,0,1,2,5,4,0,1,1,6470,5400,BBB,BBB,413011,69400
2,22,1,100,0,0,50,0,1,1,5,4,0,1,2,4795,0,0,BBB,37201X,0
2,62,1,100,0,0,64,0,1,B,5,4,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
2,37,1,100,0,0,61,0,1,1,3,4,0,2,1,8680,41000,BBB,BBB,353031,41000
2,19,1,100,0,0,65,0,1,1,5,4,0,1,1,6380,0,BBB,BBB,537064,2000
2,18,1,100,0,0,65,0,1,9,5,4,0,1,1,9920,0,BBB,BBB,999920,0
